country,state,name,lat,lng,timezone,altitude
PS,,‘Abasān al Kabīrah,31.31913,34.34005,Asia/Gaza,71
PS,,Yaţţā,31.4459,35.09443,Asia/Hebron,808
PS,,Ţūlkarm,32.31156,35.0269,Asia/Hebron,107
PS,,Ţūbās,32.32091,35.36989,Asia/Hebron,375
PS,,Surif City,31.65078,35.06439,Asia/Hebron,593
PS,,Sa‘īr,31.57855,35.14017,Asia/Hebron,919
PS,,Ramallah,31.89964,35.20422,Asia/Hebron,879
PS,,Qalqīlyah,32.18966,34.97063,Asia/Hebron,87
PS,,Qabāţīyah,32.41035,35.28087,Asia/Hebron,308
PS,,Nablus,32.22111,35.25444,Asia/Hebron,569
PS,,Ma‘ale Adummim,31.7774,35.29875,Asia/Jerusalem,498
PS,,Janīn,32.45943,35.30086,Asia/Hebron,161
PS,,Idhnā,31.55874,34.97436,Asia/Hebron,471
PS,,Ḩalḩūl,31.58029,35.10178,Asia/Hebron,999
PS,,Dūrā,31.50777,35.02929,Asia/Hebron,871
PS,,Bethlehem,31.70487,35.20376,Asia/Hebron,775
PS,,Bayt Jālā,31.71545,35.18788,Asia/Hebron,792
PS,,Battir,31.7,35.11667,Asia/Jerusalem,675
PS,,Banī Na‘īm,31.51591,35.16416,Asia/Hebron,968
PS,,Balāţah,32.21207,35.28561,Asia/Hebron,494
PS,,Az̧ Z̧āhirīyah,31.40967,34.97329,Asia/Hebron,651
PS,,‘Aţārūt,31.86667,35.21667,Asia/Hebron,751
PS,,As Samū‘,31.39671,35.06611,Asia/Hebron,696
PS,,Ar Rām wa Ḑāḩiyat al Barīd,31.84945,35.2342,Asia/Hebron,750
PS,,Jericho,31.86667,35.45,Asia/Hebron,-233
PS,,Al Yāmūn,32.48563,35.23011,Asia/Hebron,177
PS,,Hebron,31.52935,35.0938,Asia/Hebron,903
PS,,Al Bīrah,31.91001,35.21645,Asia/Hebron,852
PS,,Al ‘Ayzarīyah,31.77078,35.26917,Asia/Hebron,566
PS,,Old City,31.77667,35.23417,Asia/Hebron,738
PS,,Al Qarārah,31.37389,34.34085,Asia/Gaza,40
PS,,Az Zuwāydah,31.43954,34.38053,Asia/Gaza,34
PS,,East Jerusalem,31.78336,35.23388,Asia/Hebron,759
PT,,Vila Franca de Xira,38.95525,-8.98966,Europe/Lisbon,15
PT,,Vialonga,38.87206,-9.07805,Europe/Lisbon,49
PT,,Torres Vedras,39.09109,-9.2586,Europe/Lisbon,41
PT,,Torres Novas,39.47581,-8.54348,Europe/Lisbon,72
PT,,Tomar,39.60199,-8.40924,Europe/Lisbon,55
PT,,Tavira,37.12734,-7.64861,Europe/Lisbon,9
PT,,Sintra,38.80097,-9.37826,Europe/Lisbon,197
PT,,Sesimbra,38.44451,-9.10149,Europe/Lisbon,26
PT,,Setúbal,38.5244,-8.8882,Europe/Lisbon,16
PT,,Sete Rios,38.74134,-9.16133,Europe/Lisbon,81
PT,,São Martinho,32.6448,-16.93843,Atlantic/Madeira,198
PT,,São João da Talha,38.82378,-9.09719,Europe/Lisbon,66
PT,,São Domingos de Rana,38.70194,-9.34083,Europe/Lisbon,72
PT,,Santo António,32.66138,-16.93482,Atlantic/Madeira,234
PT,,Santarém,39.23333,-8.68333,Europe/Lisbon,107
PT,,Santa Iria da Azóia,38.8411,-9.09908,Europe/Lisbon,108
PT,,Sacavém,38.79202,-9.10801,Europe/Lisbon,39
PT,,Rio de Mouro,38.76613,-9.32804,Europe/Lisbon,121
PT,,Ramada,38.80368,-9.1877,Europe/Lisbon,134
PT,,Queluz,38.75657,-9.25451,Europe/Lisbon,125
PT,,Quelfes,37.06003,-7.82158,Europe/Lisbon,32
PT,,Quarteira,37.06946,-8.10064,Europe/Lisbon,23
PT,,Póvoa de Santa Iria,38.86101,-9.06453,Europe/Lisbon,18
PT,,Porto de Mós,37.08534,-8.68366,Europe/Lisbon,18
PT,,Portimão,37.13856,-8.53775,Europe/Lisbon,13
PT,,Portalegre,39.29379,-7.43122,Europe/Lisbon,460
PT,,Pontinha,38.76771,-9.19935,Europe/Lisbon,98
PT,,Pombal,39.91674,-8.62847,Europe/Lisbon,69
PT,,Pinhal Novo,38.63106,-8.91376,Europe/Lisbon,41
PT,,Piedade,38.67005,-9.15852,Europe/Lisbon,9
PT,,Peniche,39.3558,-9.38112,Europe/Lisbon,17
PT,,Parede,38.69282,-9.35412,Europe/Lisbon,52
PT,,Palmela,38.56902,-8.90126,Europe/Lisbon,190
PT,,Paço de Arcos,38.69569,-9.29143,Europe/Lisbon,15
PT,,Olival,38.77079,-9.25015,Europe/Lisbon,159
PT,,Olivais,38.76994,-9.10674,Europe/Lisbon,33
PT,,Olhão,37.0286,-7.8411,Europe/Lisbon,11
PT,,Oeiras,38.69105,-9.31085,Europe/Lisbon,36
PT,,Odivelas,38.79269,-9.1838,Europe/Lisbon,50
PT,,Moscavide e Portela,38.77929,-9.10222,Europe/Lisbon,32
PT,,Montijo,38.70675,-8.97388,Europe/Lisbon,9
PT,,Monte Estoril,38.70636,-9.40595,Europe/Lisbon,43
PT,,Monsanto,39.46203,-8.7118,Europe/Lisbon,143
PT,,Moita,38.65078,-8.99038,Europe/Lisbon,10
PT,,Massamá,38.75279,-9.2811,Europe/Lisbon,142
PT,,Marvila,38.73981,-9.10165,Europe/Lisbon,8
PT,,Marinha Grande,39.74769,-8.93228,Europe/Lisbon,91
PT,,Lumiar,38.77478,-9.15601,Europe/Lisbon,94
PT,,Loures,38.83091,-9.16845,Europe/Lisbon,23
PT,,Loulé,37.13772,-8.01968,Europe/Lisbon,186
PT,,Lisbon,38.71667,-9.13333,Europe/Lisbon,45
PT,,Linda-a-Velha,38.71446,-9.2422,Europe/Lisbon,90
PT,,Leiria,39.74362,-8.80705,Europe/Lisbon,33
PT,,Lavradio,38.66808,-9.05204,Europe/Lisbon,10
PT,,Laranjeiro,37.06799,-7.8078,Europe/Lisbon,50
PT,,Laranjeiro,38.65599,-9.15376,Europe/Lisbon,55
PT,,Lagos,37.10202,-8.67422,Europe/Lisbon,12
PT,,Funchal,32.66568,-16.92547,Atlantic/Madeira,280
PT,,Faro,37.01869,-7.92716,Europe/Lisbon,24
PT,,Falagueira,38.76392,-9.22804,Europe/Lisbon,152
PT,,Évora,38.56667,-7.9,Europe/Lisbon,269
PT,,Estoril,38.70571,-9.39773,Europe/Lisbon,24
PT,,Entroncamento,39.46667,-8.46667,Europe/Lisbon,34
PT,,Damaia,38.75141,-9.21227,Europe/Lisbon,85
PT,,Corroios,38.64004,-9.1508,Europe/Lisbon,7
PT,,Charneca de Caparica,38.62032,-9.19426,Europe/Lisbon,78
PT,,Castelo Branco,39.82219,-7.49087,Europe/Lisbon,409
PT,,Cascais,38.69681,-9.42147,Europe/Lisbon,20
PT,,Carnide,38.76667,-9.18333,Europe/Lisbon,103
PT,,Carnaxide,38.72706,-9.24671,Europe/Lisbon,82
PT,,Carcavelos,38.69105,-9.32215,Europe/Lisbon,30
PT,,Caparica,38.66179,-9.20032,Europe/Lisbon,98
PT,,Caniço,32.65078,-16.83749,Atlantic/Madeira,216
PT,,Campo Grande,38.75471,-9.16651,Europe/Lisbon,90
PT,,Camarate,38.80358,-9.12809,Europe/Lisbon,108
PT,,Câmara de Lobos,32.65043,-16.97718,Atlantic/Madeira,83
PT,,Caldas da Rainha,39.40326,-9.13839,Europe/Lisbon,60
PT,,Cacém,38.76698,-9.29793,Europe/Lisbon,123
PT,,Buraca,38.73333,-9.2,Europe/Lisbon,166
PT,,Benfica,38.75087,-9.20282,Europe/Lisbon,82
PT,,Belém,38.69875,-9.19289,Europe/Lisbon,13
PT,,Belas,38.7767,-9.26353,Europe/Lisbon,147
PT,,Beja,38.01506,-7.86323,Europe/Lisbon,286
PT,,Barreiro,38.66314,-9.0724,Europe/Lisbon,7
PT,,Azambuja,39.07029,-8.86822,Europe/Lisbon,25
PT,,Arrentela,38.625,-9.10151,Europe/Lisbon,30
PT,,Areeiro,38.741,-9.138,Europe/Lisbon,91
PT,,Amora,38.62961,-9.11557,Europe/Lisbon,12
PT,,Amadora,38.75382,-9.23083,Europe/Lisbon,138
PT,,Almada,38.67902,-9.1569,Europe/Lisbon,58
PT,,Algueirão,38.79764,-9.3437,Europe/Lisbon,176
PT,,Algés,38.70245,-9.22936,Europe/Lisbon,16
PT,,Alfornelos,38.76098,-9.20508,Europe/Lisbon,86
PT,,Alcobaça,39.55223,-8.97749,Europe/Lisbon,38
PT,,Alcântara,38.70102,-9.17145,Europe/Lisbon,2
PT,,Alcabideche,38.73366,-9.40928,Europe/Lisbon,122
PT,,Albufeira,37.08819,-8.2503,Europe/Lisbon,14
PT,,Viseu,40.66101,-7.90971,Europe/Lisbon,469
PT,,Vila Real,41.30062,-7.74413,Europe/Lisbon,462
PT,,Vilar de Andorinho,41.10574,-8.58622,Europe/Lisbon,196
PT,,Vilar,40.62731,-8.63225,Europe/Lisbon,27
PT,,Vila Nova de Gaia,41.12401,-8.61241,Europe/Lisbon,122
PT,,Vila do Conde,41.35326,-8.74516,Europe/Lisbon,12
PT,,Viana do Castelo,41.69323,-8.83287,Europe/Lisbon,12
PT,,Vermoim,41.24315,-8.60651,Europe/Lisbon,77
PT,,Valongo,41.18883,-8.49857,Europe/Lisbon,140
PT,,Valadares,41.09294,-8.63219,Europe/Lisbon,53
PT,,Trofa,41.33729,-8.5596,Europe/Lisbon,44
PT,,Sequeira,40.55364,-7.22594,Europe/Lisbon,853
PT,,Senhora da Hora,41.18641,-8.65172,Europe/Lisbon,85
PT,,São Tiago de Custoias,41.2,-8.63333,Europe/Lisbon,84
PT,,São Pedro da Cova,41.14331,-8.50033,Europe/Lisbon,81
PT,,São Paulo de Frades,40.24678,-8.39402,Europe/Lisbon,82
PT,,São Martinho do Bispo,40.21021,-8.45692,Europe/Lisbon,62
PT,,São Mamede de Infesta,41.19183,-8.61105,Europe/Lisbon,103
PT,,São João da Madeira,40.9007,-8.4902,Europe/Lisbon,228
PT,,Santo Ovídio,41.11379,-8.60235,Europe/Lisbon,189
PT,,Santo António dos Olivais,40.21805,-8.40523,Europe/Lisbon,154
PT,,Rio Tinto,41.17872,-8.55953,Europe/Lisbon,80
PT,,Ribeira de Frades,40.20503,-8.47929,Europe/Lisbon,27
PT,,Póvoa de Varzim,41.38344,-8.76364,Europe/Lisbon,16
PT,,Porto,41.14961,-8.61099,Europe/Lisbon,97
PT,,Ponte de Lima,41.76719,-8.58393,Europe/Lisbon,13
PT,,Pedroso,41.41103,-8.74897,Europe/Lisbon,35
PT,,Paredes,41.20485,-8.33147,Europe/Lisbon,179
PT,,Paranhos,41.17289,-8.59931,Europe/Lisbon,125
PT,,Ovar,40.85862,-8.62513,Europe/Lisbon,16
PT,,Oliveira do Douro,41.12466,-8.58463,Europe/Lisbon,87
PT,,Monção,42.07892,-8.48076,Europe/Lisbon,34
PT,,Matosinhos,41.18207,-8.68908,Europe/Lisbon,17
PT,,Maia,41.23574,-8.6199,Europe/Lisbon,93
PT,,Lordelo do Ouro,41.15059,-8.64845,Europe/Lisbon,33
PT,,Leça do Bailio,41.21201,-8.63422,Europe/Lisbon,90
PT,,Leça da Palmeira,41.191,-8.70027,Europe/Lisbon,18
PT,,Ílhavo,40.60188,-8.67021,Europe/Lisbon,13
PT,,Guimarães,41.44443,-8.29619,Europe/Lisbon,189
PT,,Guarda,40.53733,-7.26575,Europe/Lisbon,1008
PT,,Gondomar,41.14454,-8.53223,Europe/Lisbon,116
PT,,Figueira da Foz,40.15085,-8.86179,Europe/Lisbon,15
PT,,Felgueiras,41.36806,-8.19396,Europe/Lisbon,348
PT,,Feira,40.92535,-8.54277,Europe/Lisbon,122
PT,,Fânzeres,41.16754,-8.52981,Europe/Lisbon,91
PT,,Fafe,41.45083,-8.17258,Europe/Lisbon,338
PT,,Esposende,41.5361,-8.78201,Europe/Lisbon,7
PT,,Espinho,41.00763,-8.64125,Europe/Lisbon,19
PT,,Ermesinde,41.21653,-8.55318,Europe/Lisbon,100
PT,,Eiras,40.24827,-8.41549,Europe/Lisbon,43
PT,,Custoias,41.1053,-7.32097,Europe/Lisbon,569
PT,,Covilhã,40.28106,-7.50504,Europe/Lisbon,699
PT,,Condeixa-a-Nova,40.11283,-8.49804,Europe/Lisbon,91
PT,,Coimbra,40.20564,-8.41955,Europe/Lisbon,98
PT,,Chaves,41.74019,-7.46879,Europe/Lisbon,362
PT,,Canidelo,41.12314,-8.64654,Europe/Lisbon,40
PT,,Campanhã,41.15706,-8.57466,Europe/Lisbon,61
PT,,Cabeceiras de Basto,41.51431,-7.98942,Europe/Lisbon,295
PT,,Bragança,41.80582,-6.75719,Europe/Lisbon,673
PT,,Braga,41.55032,-8.42005,Europe/Lisbon,188
PT,,Bougado,41.33979,-8.5518,Europe/Lisbon,35
PT,,Bomfim,41.15417,-8.58688,Europe/Lisbon,85
PT,,Barcelos,41.53174,-8.61843,Europe/Lisbon,36
PT,,Bairro Novo,41.54317,-8.40725,Europe/Lisbon,205
PT,,Baião,41.16273,-8.0347,Europe/Lisbon,577
PT,,Baguim do Monte,41.19203,-8.54118,Europe/Lisbon,143
PT,,Aveiro,40.64427,-8.64554,Europe/Lisbon,19
PT,,Arouca,40.93057,-8.24488,Europe/Lisbon,313
PT,,Arcos de Valdevez,41.84668,-8.41905,Europe/Lisbon,42
PT,,Alfena,41.23671,-8.52454,Europe/Lisbon,117
PT,,Aldoar,41.1671,-8.6691,Europe/Lisbon,43
PT,,Águas Santas,41.21017,-8.57599,Europe/Lisbon,112
PT,,Afurada de Baixo,41.14389,-8.64639,Europe/Lisbon,2
PT,,Quinta Do Conde,38.56528,-9.04316,Europe/Lisbon,38
PT,,Alfragide,38.73203,-9.2192,Europe/Lisbon,127
PT,,Alvalade,38.75328,-9.14397,Europe/Lisbon,91
PT,,Ponta Delgada,37.73952,-25.66874,Atlantic/Azores,12
PT,,São Jorge de Arroios,38.7289,-9.13806,Europe/Lisbon,71
PT,,Azeitão,38.51919,-9.0139,Europe/Lisbon,105
PT,,Parque das Nações,38.76908,-9.09632,Europe/Lisbon,9
PT,,Cidade Universitária,38.75199,-9.15917,Europe/Lisbon,87
PT,,Campo De Ourique,38.72134,-9.16738,Europe/Lisbon,98
PW,,Ngerulmud,7.50077,134.6238,Pacific/Palau,72
PY,,Yby Yaú,-22.96611,-56.54066,America/Asuncion,184
PY,,Villarrica,-25.74946,-56.43518,America/Asuncion,143
PY,,Villa Hayes,-25.09306,-57.52361,America/Asuncion,75
PY,,Villa Elisa,-25.3676,-57.59274,America/Asuncion,119
PY,,San Lorenzo,-25.33968,-57.50879,America/Asuncion,119
PY,,San Juan Bautista,-26.66944,-57.14583,America/Asuncion,128
PY,,San Antonio,-25.42126,-57.54725,America/Asuncion,123
PY,,Presidente Franco,-25.56384,-54.61097,America/Asuncion,206
PY,,Pilar,-26.85874,-58.30639,America/Asuncion,60
PY,,Pedro Juan Caballero,-22.54722,-55.73333,America/Asuncion,658
PY,,Nemby,-25.3949,-57.53574,America/Asuncion,109
PY,,Limpio,-25.16611,-57.48562,America/Asuncion,74
PY,,Lambaré,-25.34682,-57.60647,America/Asuncion,119
PY,,Itauguá,-25.39258,-57.35421,America/Asuncion,140
PY,,Itá,-25.50054,-57.36717,America/Asuncion,147
PY,,Fernando de la Mora,-25.3386,-57.52167,America/Asuncion,131
PY,,Encarnación,-27.33056,-55.86667,America/Asuncion,119
PY,,Coronel Oviedo,-25.44444,-56.44028,America/Asuncion,169
PY,,Concepción,-23.39985,-57.43236,America/Asuncion,78
PY,,Mariano Roque Alonso,-25.20791,-57.53202,America/Asuncion,80
PY,,Ciudad del Este,-25.50972,-54.61111,America/Asuncion,186
PY,,Capiatá,-25.3552,-57.44545,America/Asuncion,130
PY,,Caazapá,-26.19583,-56.36806,America/Asuncion,150
PY,,Caaguazú,-25.47104,-56.01603,America/Asuncion,336
PY,,Caacupé,-25.38575,-57.14217,America/Asuncion,180
PY,,Asunción,-25.28646,-57.647,America/Asuncion,113
PY,,Filadelfia,-22.33936,-60.03157,America/Asuncion,140
QA,,Al ‘Unayzah,25.33759,51.50953,Asia/Qatar,5
QA,,Umm Şalāl Muḩammad,25.41524,51.40647,Asia/Qatar,25
QA,,Umm Ghuwaylīnah,25.58716,51.14986,Asia/Qatar,34
QA,,Nu‘ayjah,25.24617,51.53227,Asia/Qatar,14
QA,,Mu‘aydhir Rawḑat Rāshid,25.2617,51.39684,Asia/Qatar,24
QA,,Madīnat Khalīfah,25.32047,51.47787,Asia/Qatar,19
QA,,Ar Rayyān,25.29194,51.42444,Asia/Qatar,23
QA,,Al Wakrah,25.17151,51.60337,Asia/Qatar,9
QA,,Al Khawr,25.68389,51.50583,Asia/Qatar,10
QA,,Doha,25.28545,51.53096,Asia/Qatar,11
QA,,As Sulţah al Jadīdah,25.2604,51.51403,Asia/Qatar,15
QA,,Al Manşūrah,25.26807,51.53219,Asia/Qatar,14
QA,,An Najmah,25.26704,51.54322,Asia/Qatar,16
QA,,Al Hilāl al Gharbīyah,25.2586,51.53098,Asia/Qatar,15
QA,,Al Hilāl ash Sharqīyah,25.26042,51.54632,Asia/Qatar,13
QA,,Al Ghānim,25.27987,51.54037,Asia/Qatar,14
QA,,As Sadd,25.28617,51.50074,Asia/Qatar,13
QA,,Umm Lakhbā,25.34157,51.4706,Asia/Qatar,9
QA,,Farīj Kulayb,25.31313,51.4929,Asia/Qatar,23
QA,,Al Maţār al ‘Atīq,25.25138,51.55569,Asia/Qatar,16
QA,,Ath Thumāmah Sab‘ah wa Arba‘ūn,25.23903,51.56333,Asia/Qatar,14
QA,,Ath Thumāmah Sittah wa Arba‘ūn,25.23404,51.54053,Asia/Qatar,11
QA,,Ath Thumāmah Khamsūn,25.21958,51.55323,Asia/Qatar,15
QA,,Farīj al Amīr,25.28733,51.47136,Asia/Qatar,16
RE,,Saint-Pierre,-21.3393,55.47811,Indian/Reunion,36
RE,,Saint-Paul,-21.00961,55.27134,Indian/Reunion,11
RE,,Saint-Louis,-21.28585,55.41124,Indian/Reunion,40
RE,,Saint-Leu,-21.17059,55.28824,Indian/Reunion,10
RE,,Saint-Joseph,-21.3777,55.61691,Indian/Reunion,43
RE,,Sainte-Suzanne,-20.90616,55.60788,Indian/Reunion,10
RE,,Sainte-Marie,-20.89686,55.55056,Indian/Reunion,9
RE,,Saint-Denis,-20.88231,55.4504,Indian/Reunion,44
RE,,Saint-Benoît,-21.03795,55.71546,Indian/Reunion,17
RE,,Saint-André,-20.96333,55.65031,Indian/Reunion,103
RE,,Le Tampon,-21.2766,55.51766,Indian/Reunion,585
RE,,Le Port,-20.93752,55.29415,Indian/Reunion,22
RE,,La Possession,-20.92909,55.3348,Indian/Reunion,24
RE,,Piton Saint-Leu,-21.21962,55.31513,Indian/Reunion,294
RO,,Zimnicea,43.65638,25.36454,Europe/Bucharest,35
RO,,Zărnești,45.56093,25.31787,Europe/Bucharest,716
RO,,Zalău,47.2,23.05,Europe/Bucharest,261
RO,,Vulcan,45.38333,23.26667,Europe/Bucharest,757
RO,,Voluntari,44.49002,26.17338,Europe/Bucharest,82
RO,,Vişeu de Sus,47.71667,24.43333,Europe/Bucharest,510
RO,,Vatra Dornei,47.35,25.36667,Europe/Bucharest,814
RO,,Vaslui,46.63333,27.73333,Europe/Bucharest,96
RO,,Urziceni,44.71667,26.63333,Europe/Bucharest,52
RO,,Turnu Măgurele,43.7469,24.86846,Europe/Bucharest,36
RO,,Turda,46.56667,23.78333,Europe/Bucharest,324
RO,,Tulcea,45.1787,28.80501,Europe/Bucharest,5
RO,,Târnăveni,46.33191,24.29662,Europe/Bucharest,284
RO,,Târgu Secuiesc,46,26.13333,Europe/Bucharest,571
RO,,Târgu Neamţ,47.2,26.36667,Europe/Bucharest,361
RO,,Târgu-Mureş,46.54245,24.55747,Europe/Bucharest,319
RO,,Târgu Jiu,45.05,23.28333,Europe/Bucharest,212
RO,,Târgovişte,44.92543,25.4567,Europe/Bucharest,283
RO,,Timişoara,45.75372,21.22571,Europe/Bucharest,96
RO,,Tecuci,45.84973,27.43441,Europe/Bucharest,36
RO,,Suceava,47.63333,26.25,Europe/Bucharest,360
RO,,Slatina,44.43333,24.36667,Europe/Bucharest,165
RO,,Şimleu Silvaniei,47.23333,22.8,Europe/Bucharest,238
RO,,Sighetu Marmaţiei,47.93195,23.88603,Europe/Bucharest,270
RO,,Sibiu,45.8,24.15,Europe/Bucharest,410
RO,,Sfântu Gheorghe,45.86667,25.78333,Europe/Bucharest,552
RO,,Sebeş,45.95646,23.571,Europe/Bucharest,254
RO,,Satu Mare,47.79926,22.86255,Europe/Bucharest,124
RO,,Salonta,46.8,21.65,Europe/Bucharest,92
RO,,Săcele,45.61674,25.71101,Europe/Bucharest,652
RO,,Roșiorii de Vede,44.11667,24.98333,Europe/Bucharest,85
RO,,Roman,46.92119,26.92646,Europe/Bucharest,202
RO,,Râşnov,45.58333,25.45,Europe/Bucharest,641
RO,,Râmnicu Vâlcea,45.1,24.36667,Europe/Bucharest,237
RO,,Râmnicu Sărat,45.38333,27.05,Europe/Bucharest,130
RO,,Reşiţa,45.30083,21.88917,Europe/Bucharest,301
RO,,Reghin-Sat,46.78333,24.71667,Europe/Bucharest,363
RO,,Rădăuți,47.85,25.91667,Europe/Bucharest,368
RO,,Popeşti-Leordeni,44.38333,26.16667,Europe/Bucharest,76
RO,,Ploieşti,44.95,26.01667,Europe/Bucharest,161
RO,,Piteşti,44.85,24.86667,Europe/Bucharest,307
RO,,Piatra Neamţ,46.91667,26.33333,Europe/Bucharest,508
RO,,Petroşani,45.41667,23.36667,Europe/Bucharest,606
RO,,Petrila,45.45,23.41667,Europe/Bucharest,676
RO,,Pantelimon,44.45,26.2,Europe/Bucharest,72
RO,,Orăştie,45.83333,23.2,Europe/Bucharest,224
RO,,Oradea,47.0458,21.91833,Europe/Bucharest,123
RO,,Olteniţa,44.08333,26.63333,Europe/Bucharest,14
RO,,Odorheiu Secuiesc,46.3,25.3,Europe/Bucharest,495
RO,,Ocna Mureş,46.38333,23.85,Europe/Bucharest,254
RO,,Năvodari,44.31667,28.6,Europe/Bucharest,20
RO,,Motru,44.80333,22.97194,Europe/Bucharest,182
RO,,Moreni,44.98301,25.64415,Europe/Bucharest,264
RO,,Moineşti,46.47523,26.48907,Europe/Bucharest,476
RO,,Mizil,45.01667,26.45,Europe/Bucharest,124
RO,,Miercurea-Ciuc,46.35,25.8,Europe/Bucharest,653
RO,,Mediaş,46.16667,24.35,Europe/Bucharest,301
RO,,Medgidia,44.25,28.28333,Europe/Bucharest,9
RO,,Mangalia,43.81623,28.57656,Europe/Bucharest,1
RO,,Lupeni,45.36029,23.23832,Europe/Bucharest,634
RO,,Lugoj,45.68861,21.90306,Europe/Bucharest,122
RO,,Luduş,46.48333,24.1,Europe/Bucharest,272
RO,,Iaşi,47.16667,27.6,Europe/Bucharest,66
RO,,Huşi,46.67361,28.05944,Europe/Bucharest,98
RO,,Hunedoara,45.75,22.9,Europe/Bucharest,236
RO,,Gura Humorului,47.55,25.9,Europe/Bucharest,463
RO,,Giurgiu,43.88664,25.9627,Europe/Bucharest,27
RO,,Gherla,47.03333,23.91667,Europe/Bucharest,250
RO,,Gheorgheni,46.72292,25.60055,Europe/Bucharest,816
RO,,Galaţi,45.43687,28.05028,Europe/Bucharest,24
RO,,Găeşti,44.71667,25.31667,Europe/Bucharest,186
RO,,Focșani,45.7,27.18333,Europe/Bucharest,54
RO,,Filiaşi,44.55,23.51667,Europe/Bucharest,106
RO,,Fetești-Gară,44.4196,27.82536,Europe/Bucharest,58
RO,,Feteşti,44.38333,27.83333,Europe/Bucharest,59
RO,,Fălticeni,47.45,26.3,Europe/Bucharest,307
RO,,Făgăraș,45.85,24.96667,Europe/Bucharest,420
RO,,Drobeta-Turnu Severin,44.62693,22.65288,Europe/Bucharest,76
RO,,Drăgăşani,44.65,24.26667,Europe/Bucharest,155
RO,,Dorohoi,47.95,26.4,Europe/Bucharest,151
RO,,Deva,45.88333,22.9,Europe/Bucharest,196
RO,,Dej,47.15,23.86667,Europe/Bucharest,231
RO,,Curtea de Argeş,45.13422,24.67409,Europe/Bucharest,421
RO,,Cugir,45.83651,23.36998,Europe/Bucharest,300
RO,,Craiova,44.31667,23.8,Europe/Bucharest,105
RO,,Corabia,43.77513,24.50146,Europe/Bucharest,46
RO,,Constanţa,44.18073,28.63432,Europe/Bucharest,40
RO,,Comăneşti,46.42135,26.43645,Europe/Bucharest,385
RO,,Codlea,45.7,25.45,Europe/Bucharest,550
RO,,Cluj-Napoca,46.76667,23.6,Europe/Bucharest,352
RO,,Cisnădie,45.71667,24.15,Europe/Bucharest,455
RO,,Câmpulung Moldovenesc,47.53333,25.56667,Europe/Bucharest,655
RO,,Câmpina,45.12619,25.73496,Europe/Bucharest,443
RO,,Câmpia Turzii,46.55,23.88333,Europe/Bucharest,299
RO,,Cernavodă,44.33957,28.03273,Europe/Bucharest,15
RO,,Carei,47.68333,22.46667,Europe/Bucharest,139
RO,,Caransebeş,45.41667,22.21667,Europe/Bucharest,202
RO,,Caracal,44.11667,24.35,Europe/Bucharest,105
RO,,Calafat,43.99069,22.93328,Europe/Bucharest,53
RO,,Buzău,45.15,26.83333,Europe/Bucharest,93
RO,,Buhuşi,46.71667,26.7,Europe/Bucharest,254
RO,,Buftea,44.56139,25.94889,Europe/Bucharest,107
RO,,Bucharest,44.43225,26.10626,Europe/Bucharest,83
RO,,Breaza,45.18333,25.66667,Europe/Bucharest,548
RO,,Braşov,45.64861,25.60613,Europe/Bucharest,573
RO,,Brăila,45.27152,27.97429,Europe/Bucharest,22
RO,,Brad,46.13333,22.78333,Europe/Bucharest,272
RO,,Botoşani,47.75,26.66667,Europe/Bucharest,159
RO,,Borşa,47.65527,24.66328,Europe/Bucharest,658
RO,,Bocşa,45.37333,21.70917,Europe/Bucharest,159
RO,,Blaj,46.17508,23.91578,Europe/Bucharest,246
RO,,Bistriţa,47.13316,24.50011,Europe/Bucharest,362
RO,,Bârlad,46.23175,27.66907,Europe/Bucharest,70
RO,,Balş,44.35,24.1,Europe/Bucharest,133
RO,,Băileşti,44.01667,23.35,Europe/Bucharest,55
RO,,Băicoi,45.03333,25.85,Europe/Bucharest,312
RO,,Baia Sprie,47.66189,23.69215,Europe/Bucharest,350
RO,,Baia Mare,47.65729,23.56808,Europe/Bucharest,220
RO,,Bacău,46.56718,26.91384,Europe/Bucharest,165
RO,,Arad,46.18333,21.31667,Europe/Bucharest,109
RO,,Alexandria,43.98333,25.33333,Europe/Bucharest,48
RO,,Alba Iulia,46.06667,23.58333,Europe/Bucharest,219
RO,,Aiud,46.31006,23.72128,Europe/Bucharest,254
RO,,Adjud,46.1,27.16667,Europe/Bucharest,101
RO,,Paşcani,47.2469,26.72291,Europe/Bucharest,242
RO,,Mioveni,44.95905,24.94198,Europe/Bucharest,326
RO,,Sighișoara,46.22141,24.79279,Europe/Bucharest,358
RO,,Slobozia,44.5647,27.3633,Europe/Bucharest,24
RO,,Sector 1,44.49239,26.04831,Europe/Bucharest,86
RO,,Sector 2,44.4528,26.13321,Europe/Bucharest,80
RO,,Sector 3,44.4234,26.16874,Europe/Bucharest,76
RO,,Sector 4,44.37571,26.12085,Europe/Bucharest,79
RO,,Sector 5,44.38808,26.07144,Europe/Bucharest,81
RO,,Sector 6,44.43579,26.01649,Europe/Bucharest,95
RS,,Zrenjanin,45.38361,20.38194,Europe/Belgrade,81
RS,,Zemun,44.8458,20.40116,Europe/Belgrade,100
RS,,Zaječar,43.90358,22.26405,Europe/Belgrade,130
RS,,Vršac,45.11667,21.30361,Europe/Belgrade,96
RS,,Vranje,42.55139,21.90028,Europe/Belgrade,468
RS,,Trstenik,43.61694,21.0025,Europe/Belgrade,170
